id,chain_type,address,name_tag,balance,percentage,txn_count
ETH013,ETH,0x3bfc20f0b9afcace800d73d2191166ff16540258,Polkadot: MultiSig,"306,276.63553761 ETH",0.25%,579
ETH014,ETH,0xafcd96e580138cfa2332c632e66308eacd45c5da,Gemini: Cold Wallet,"295,763.80221323 ETH",0.25%,876
ETH015,ETH,0x9f1799fb47b1514f453bcebbc37ecfe883756e83,Kraken: Cold Wallet 4,"292,784.45884044 ETH",0.24%,17
ETH016,ETH,0x61edcdf5bb737adffe5043706e7c5bb1f1a56eea,Gemini 3,"279,498.97066154 ETH",0.23%,865
ETH017,ETH,0x8103683202aa8da10536036edef04cdd865c225e,Bitfinex 20,"275,000.04352691 ETH",0.23%,143
ETH018,ETH,0x539c92186f7c6cc4cbf443f26ef84c595babbca1,OKX 73,"250,000.0290117 ETH",0.21%,137
ETH019,ETH,0x2b6ed29a95753c3ad948348e3e7b1a251080ffb9,Rain Lohmus,"250,000.02644263 ETH",0.21%,167
ETH020,ETH,0xbfbbfaccd1126a11b8f84c60b09859f80f3bd10f,OKX 93,"250,000.00662588 ETH",0.21%,141
ETH021,ETH,0x868dab0b8e21ec0a48b726a1ccf25826c78c6d7f,OKX 76,"250,000.00200239 ETH",0.21%,131
ETH022,ETH,0x1b3cb81e51011b549d78bf720b0d924ac763a7c2,Ethereum,"243,300.00922408 ETH",0.20%,295
ETH023,ETH,0x220866b1a2219f40e72f5c628b65d54268ca3a9d,Vb 3,"241,003.68648738 ETH",0.20%,449
ETH024,ETH,0xf30ba13e4b04ce5dc4d254ae5fa95477800f0eb0,Kraken: Hot Wallet 2,"226,166.49790307 ETH",0.19%,307658
ETH025,ETH,0x17e5545b11b468072283cee1f066a059fb0dbf24,Ethereum,"225,231.91227947 ETH",0.19%,103771
ETH026,ETH,0xc61b9bb3a7a0767e3179713f3a5c7a9aedce193c,Bitfinex: MultiSig 2,"218,063.7606702 ETH",0.18%,214
ETH027,ETH,0x73af3bcf944a6559933396c1577b257e2054d935,Robinhood 6,"217,992.51563037 ETH",0.18%,854
ETH028,ETH,0xaa2aa15d77b41e151e17f3a61cbc68db4da72a90,Revolut: Cold Wallet,"203,990.35726253 ETH",0.17%,35
ETH029,ETH,0xb61a16bda6d61d9b8ad493bf05962c5b98d1712f,Ethereum,"203,300.00011817 ETH",0.17%,17
ETH030,ETH,0x322b47ff1fa8d5611f761e3e275c45b71b294d43,Ethereum,"187,489.0151922 ETH",0.16%,3
ETH031,ETH,0xa160cdab225685da1d56aa342ad8841c3b53f291,Tornado.Cash: 100 ETH,"178,500 ETH",0.15%,8689
ETH032,ETH,0xd3a22590f8243f8e83ac230d1842c9af0404c4a1,Ceffu: Custody Hot Wallet 2,"178,209.82115614 ETH",0.15%,1506
ETH033,ETH,0xc882b111a75c0c657fc507c04fbfcd2cc984f071,Gate Dep: 0xc882b111a75c0c657fc507c04fbfcd2cc984f071,"177,324.27409477 ETH",0.15%,6223
ETH034,ETH,0xc06145782f31030db1c40b203be6b0fd53410b6d,EF 2,"170,000.009 ETH",0.14%,8
ETH035,ETH,0x5b5b69f4e0add2df5d2176d7dbd20b4897bc7ec4,QuadrigaCX 4,"169,032.00338212 ETH",0.14%,141
ETH036,ETH,0x2f2d854c1d6d5bb8936bb85bc07c28ebb42c9b10,Ethereum,"168,634.97242427 ETH",0.14%,125
ETH037,ETH,0x7bbfaa2f8b2d2a613b4439be3428dfbf0f405390,Ethereum,"162,247.74489617 ETH",0.13%,118
ETH038,ETH,0xde6cf64ec6ad9fc35b38fff55cae1f469cbc1703,Ethereum,"138,635.31303821 ETH",0.11%,1166
ETH039,ETH,0x5ed5690c07cc0ee1f8b6692c2c227983bc71ba9c,Ethereum,"138,344.98895595 ETH",0.11%,12
ETH040,ETH,0xb5ab08d153218c1a6a5318b14eeb92df0fb168d6,Ethereum,"135,283.67710306 ETH",0.11%,348
ETH041,ETH,0xd2dd7b597fd2435b6db61ddf48544fd931e6869f,Ethereum,"127,856.85552804 ETH",0.11%,3331
ETH042,ETH,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,"126,450.56333436 ETH",0.10%,25410883
ETH043,ETH,0xa023f08c70a23abc7edfc5b6b5e171d78dfc947e,Crypto.com 22,"124,938.33810634 ETH",0.10%,150590
ETH044,ETH,0x08eee92b8ef65183cf280640452d418df072fa2a,Ethereum,"122,690.91423989 ETH",0.10%,12
ETH045,ETH,0xa1a45e91164cdab8fa596809a9b24f8d4fdbe0f3,Ethereum,"116,005.01352087 ETH",0.10%,200
ETH046,ETH,0x376c3e5547c68bc26240d8dcc6729fff665a4448,Iconomi: MultiSig 1,"114,939.00007763 ETH",0.10%,128
ETH047,ETH,0x8484ef722627bf18ca5ae6bcf031c23e6e922b30,Polygon (Matic): Ether Bridge,"114,466.92738876 ETH",0.09%,137
ETH048,ETH,0x1c5e29b17822cc96b834092ec056a9cd4e833c09,Ethereum,"113,028.9736169 ETH",0.09%,10
ETH049,ETH,0xa48c30a3fbcd08c8d3eda23e2d9a32de47a54822,Ethereum,"112,972.06937777 ETH",0.09%,10
ETH050,ETH,0xd19d4b5d358258f05d7b411e21a1460d11b0876f,Linea: L1 Message Service,"110,470.76620132 ETH",0.09%,1311528
ETH051,ETH,0xfaf1358fe6a9fa29a169dfc272b14e709f54840f,Ethereum,"110,100.79884488 ETH",0.09%,5
ETH052,ETH,0x8ae880b5d35305da48b63ce3e52b22d17859f293,Ethereum,"107,708.24523597 ETH",0.09%,62
ETH053,ETH,0x5a710a3cdf2af218740384c52a10852d8870626a,Bitfinex 15,"107,141.16850321 ETH",0.09%,109
ETH054,ETH,0xbed96d0840201011df1467379a5d311e0040073a,Ethereum,"103,744.76027944 ETH",0.09%,61
ETH055,ETH,0xc1e04b6dafa47fd608300b1e0c2cd0081befc176,Ethereum,"103,274.15653133 ETH",0.09%,10
ETH056,ETH,0x0100dc5672f702e705fc693218a3ad38fed6553d,Ethereum,"103,000.00009744 ETH",0.09%,53
ETH057,ETH,0x999e77c988c4c1451d3b1c104a6cca7813a9946e,Ethereum,"102,325.18208426 ETH",0.08%,572
ETH058,ETH,0x4eac9ce57af61a6fb1f61f0bf1d8586412be30bc,Ethereum,"102,002.99545479 ETH",0.08%,68
ETH059,ETH,0xd9858d573a26bca124282afa21ca4f4a06eff98a,Ethereum,"100,179.66848452 ETH",0.08%,64
ETH060,ETH,0x4fdd5eb2fb260149a3903859043e962ab89d8ed4,Bitfinex 5,"100,116.89057871 ETH",0.08%,105
ETH061,ETH,0xd8d98ee915a5a4f52c40d97fcd8ffadea1ee8604,Ethereum,"100,000.1466153 ETH",0.08%,65
ETH062,ETH,0x40f50e8352d64af0ddda6ad6c94b5774884687c3,Ethereum,"100,000.00120093 ETH",0.08%,40
ETH063,ETH,0x2d89034424db22c9c555f14692a181b22b17e42c,Ethereum,"100,000.00080696 ETH",0.08%,63
ETH064,ETH,0x28140cb1ac771d4add91ee23788e50249c10263d,Bitfinex 16,"97,634.0665494 ETH",0.08%,86
ETH065,ETH,0xc56fefd1028b0534bfadcdb580d3519b5586246e,Bitfinex 11,"95,263.26330642 ETH",0.08%,77
ETH066,ETH,0xb10edd6fa6067dba8d4326f1c8f0d1c791594f13,Bitpanda 5,"93,378.3518895 ETH",0.08%,15218
ETH067,ETH,0x86a6a0080b1a4c9390416cf73ffb02738d94f8d6,Ethereum,"93,032.09707565 ETH",0.08%,63
ETH068,ETH,0x9030dcb01830eaa3d8ba285a824a05d8fb489ad0,Ethereum,"92,228.15257707 ETH",0.08%,61
ETH069,ETH,0xa580e49df5d054d69cf1b2ef4af847c6e6f64d30,Ethereum,"90,000.14566997 ETH",0.07%,63
ETH070,ETH,0x9b07c94f1d39d24b68da8ff7c78adb8b70238a75,Ethereum,"90,000.14546339 ETH",0.07%,61
ETH071,ETH,0x22a54a1eb8c573bbf845dd1ff64c8df05502c1b0,Ethereum,"90,000.14533929 ETH",0.07%,59
ETH072,ETH,0xda29accfb77995bef70bcf6478a73e9acb07732d,Ethereum,"90,000.14532638 ETH",0.07%,56
ETH073,ETH,0xf29c6705f188526e0029a92ee6bc21ebc750b675,Ethereum,"90,000.14528691 ETH",0.07%,56
ETH074,ETH,0x03d615c04be905790dbef2df0472a2e901ccd810,Ethereum,"90,000.14514126 ETH",0.07%,57
ETH075,ETH,0x5d71f4d4f6048112a3b21433fbcfba5f1f39549f,Ethereum,"90,000.1357055 ETH",0.07%,58
ETH076,ETH,0x3727cfcbd85390bb11b3ff421878123adb866be8,Bitbank 2,"89,580.14789228 ETH",0.07%,24998
ETH077,ETH,0x7d6149ad9a573a6e2ca6ebf7d4897c1b766841b4,Ethereum,"87,469.13025005 ETH",0.07%,1907
ETH078,ETH,0xbf3aeb96e164ae67e763d9e050ff124e7c3fdd28,Ethereum,"87,067.69605684 ETH",0.07%,120
ETH079,ETH,0x1bb762b16438f8b287626fd1042bc6f6848cc286,Ethereum,"86,481.01582703 ETH",0.07%,53
ETH080,ETH,0x6586ce3d543e0c57b347f0c3b9eeed2f132c104f,Ethereum,"84,999.99551665 ETH",0.07%,57
ETH081,ETH,0xb3764761e297d6f121e79c32a65829cd1ddb4d32,Multisig Exploit Hacker,"83,017.21230527 ETH",0.07%,128
ETH082,ETH,0xc54cb22944f2be476e02decfcd7e3e7d3e15a8fb,Mantle: Proxy,"82,453.14958437 ETH",0.07%,13124
ETH083,ETH,0xbf4ed7b27f1d666546e30d74d50d173d20bca754,WithdrawDAO,"82,085.57170049 ETH",0.07%,19809
ETH084,ETH,0xb46427e2cddecb0bde40bf402361effddd4401e2,Ethereum,"81,444.25836742 ETH",0.07%,58
ETH085,ETH,0xddfa14b51e25ea8ea16d854cd4de263ad4e04f6e,Ethereum,"80,868.14069 ETH",0.07%,36
ETH086,ETH,0x2fd56159f4c8664a1de5c75e430338cfa58cd5b9,Ethereum,"80,673.98773807 ETH",0.07%,135
ETH087,ETH,0xdf9eb223bafbe5c5271415c75aecd68c21fe3d7f,Liquity: Active Pool,"80,421.71223087 ETH",0.07%,116
ETH088,ETH,0xc39cc669a548c661dfa6b5a1eeaa389d1ec53143,Ethereum,"80,000.00046879 ETH",0.07%,59
ETH089,ETH,0x02d613c8e5646bf3649c6a32ea0367880a0fb392,Ethereum,"79,461.38449833 ETH",0.07%,9
ETH090,ETH,0x918fa381cb534677bad24afb29cb3c2acaf16385,Ethereum,"79,340.38169495 ETH",0.07%,56
ETH091,ETH,0xd2b0b1daed605718080f861034d3241f1cfd89cb,Ethereum,"79,122.43033994 ETH",0.07%,55
ETH092,ETH,0xbddf00563c9abd25b576017f08c46982012f12be,Ethereum,"78,186.74102796 ETH",0.06%,1060
ETH093,ETH,0x831c3720681096f276cb016b51a33433d7cb2faa,Ethereum,"74,658.55996841 ETH",0.06%,115
ETH094,ETH,0x0a8f6257ef3ed3efdd8dd18dd9294d3e333ad7fc,Ethereum,"74,658.55993889 ETH",0.06%,126
ETH095,ETH,0x7ced76dde9203a554df01cbb1ed0d17e9bce7524,Ethereum,"74,658.55993241 ETH",0.06%,114
ETH096,ETH,0x10cad69cbd241d36ed8c6d83a9f30b380134d1bc,Ethereum,"74,658.55991379 ETH",0.06%,124
ETH097,ETH,0x92f71d08f5ee94a7bf40fab05beda3545b55ad2a,Ethereum,"74,658.55991289 ETH",0.06%,119
ETH098,ETH,0x6b2069bde6b87d0f882abbdc6eb4fcbd0a90bb96,Ethereum,"74,658.55990999 ETH",0.06%,123
ETH099,ETH,0xb3177d9873b7ac246874114d8760e66dc5e797cc,Ethereum,"74,658.55990489 ETH",0.06%,118
ETH100,ETH,0xbed1eb542f9a5aa6419ff3deb921a372681111f6,Ethereum,"74,129.20582066 ETH",0.06%,174
ETH101,ETH,0x98adef6f2ac8572ec48965509d69a8dd5e8bba9d,Binance 93,"72,763.05816456 ETH",0.06%,8209
ETH102,ETH,0x9aabd298b30d034f8c64f86aa25fc74b9f70930f,Ethereum,"72,013.49462126 ETH",0.06%,120
ETH103,ETH,0x08ba0023ed60c7bd040716dd13c45fa0062df5c5,Ethereum,"71,668.46938121 ETH",0.06%,3
ETH104,ETH,0xe27f62b70ab44d7fd1842dce66138a31940fa29a,Ethereum,"71,365.78144212 ETH",0.06%,121
ETH105,ETH,0xd69b0089d9ca950640f5dc9931a41a5965f00303,Gemini 7,"70,612.89723494 ETH",0.06%,229
ETH106,ETH,0x755cdba6ae4f479f7164792b318b2a06c759833b,ExtraBalDaoWithdraw,"70,566.85541887 ETH",0.06%,8379
ETH107,ETH,0x70213959a644baa94840bbfb4129550bceceb3c2,Ethereum,"70,000.0820101 ETH",0.06%,61
ETH108,ETH,0x54a679e853281a440911f72eae0e24107e9413dc,Ethereum,"70,000.00006 ETH",0.06%,83
ETH109,ETH,0x3952d69643f7a87237c7fc8bb33f8453c0b45500,Ethereum,"67,980.71496786 ETH",0.06%,84
ETH110,ETH,0x3fd6b1e25200fdda352cbc911ffcd4308895a7d0,Ethereum,"67,666.36661654 ETH",0.06%,139
ETH111,ETH,0xd65d71e5ecccfcf72b84cad65370626e048d1b33,Ethereum,"67,666.36573183 ETH",0.06%,119
ETH112,ETH,0x1f72b240b6fffceba07bdaa097cc7b216a643a0f,Ethereum,"67,666.36572183 ETH",0.06%,121
ETH113,ETH,0x4e5fab20b7b83c6f557b20c820883eab0a0b343b,Ethereum,"67,666.36572183 ETH",0.06%,129
ETH114,ETH,0x54cee0ef273d3d08ed120b0c561c0284a4c4490e,Ethereum,"67,560.20068119 ETH",0.06%,122
ETH115,ETH,0xecef66258cc21cb742ac34c68375b311fd3f34cc,Ethereum,"67,491.71039028 ETH",0.06%,188
ETH116,ETH,0x92cf9066c657b1f63a7a2dc37255b31be6ef1858,Ethereum,"67,395.88613408 ETH",0.06%,283
ETH117,ETH,0xc4d5b7c576edfbac20fa081cff79ec745193e207,Ethereum,"67,372.26123072 ETH",0.06%,272
ETH118,ETH,0xd548dd6ccc7a563346372fa0d8cef06e1683b0e3,Ethereum,"67,372.26121706 ETH",0.06%,281
ETH119,ETH,0xcaaad25746a0e04a3c7eff86422991b00fd3d76a,Ethereum,"67,372.2523289 ETH",0.06%,124
ETH120,ETH,0x1e143b2588705dfea63a17f2032ca123df995ce0,QuadrigaCX 5,"67,317.25774199 ETH",0.06%,20884
ETH121,ETH,0x4920f22b632bfaa40af8d39c31d9607809485952,Ethereum,"67,312.71305313 ETH",0.06%,71
ETH122,ETH,0x3d4da266d946a58b3661a1f56b7aeb5afbff15dd,Ethereum,"65,413.14124826 ETH",0.05%,5
ETH123,ETH,0x99857c9649ff3da53f0c1af32784075e196d1b77,Ethereum,"65,413.14124826 ETH",0.05%,3
ETH124,ETH,0x08e881b3d360a67a07baf47588373164ac29277d,Ethereum,"65,398.78021244 ETH",0.05%,5
ETH125,ETH,0xf64bb4f4dd1de57bc5fbce1d9a49af60ad0fe1a6,Ethereum,"65,172.33620896 ETH",0.05%,1
ETH126,ETH,0xe21c0ee823e46f6e39d901a13fa1244ccbac47bd,Ethereum,"65,172.33620896 ETH",0.05%,1
ETH127,ETH,0xfb4abaf0ec5aebadd47e40533f96ea17f4eff184,Ethereum,"65,172.33620896 ETH",0.05%,0
ETH128,ETH,0xbdaf35bf3e0fbd7f6e0b6605f0466be20c2b0c86,Ethereum,"65,172.33620896 ETH",0.05%,0
ETH129,ETH,0x62a4ed560fe03ec461a424e08101b05f069f1fe3,Ethereum,"65,172.33620896 ETH",0.05%,0
ETH130,ETH,0x1a33a65ebc9e41934005e838453ea6d6728dea88,Ethereum,"65,172.33620896 ETH",0.05%,0
ETH131,ETH,0xe2bac7074265c3842da51377646c7ff348331bcc,Ethereum,"65,172.33620896 ETH",0.05%,0
ETH132,ETH,0xf375c5d69d153319594ae1c8b5123c11c4fd9f45,Ethereum,"65,172.33620896 ETH",0.05%,0
ETH133,ETH,0x282edab8a933bc1c02649fe3ea2842ecbe9928a7,Ethereum,"65,006.10084144 ETH",0.05%,122
ETH134,ETH,0xbb71f623d964db5f3fb704fb4b2af2e8bb97c069,Ethereum,"63,741.65916801 ETH",0.05%,1010
ETH135,ETH,0xec6a76e74b9a5ad49eda0aa63b91c2c53cb65a9c,Ethereum,"63,734.30183818 ETH",0.05%,76
ETH136,ETH,0x26648eb66f11fe2e9d7b874981e8eefe6567b9df,Ethereum,"61,158.77631765 ETH",0.05%,170
ETH137,ETH,0x1e2fcfd26d36183f1a5d90f0e6296915b02bcb40,Coinone 2,"60,995.16907856 ETH",0.05%,319
ETH138,ETH,0x7ac0d327c18dc46f603e127b89db0a5b749dc069,Ethereum,"60,944.04860982 ETH",0.05%,74
ETH139,ETH,0xad10a0ec7a7fdd54b9d13fa8e2ee1d5f4e94627a,VanEck: ETHV Ethereum ETF,"60,403.33896137 ETH",0.05%,132
ETH140,ETH,0x3bc643a841915a267ee067b580bd802a66001c1d,BTC Markets 1,"60,314.53428751 ETH",0.05%,416
ETH141,ETH,0x3262f13a39efaca789ae58390441c9ed76bc658a,Ethereum,"60,157.81402351 ETH",0.05%,117
ETH142,ETH,0x52e86988bd07447c596e9b0c7765f8500113104c,Mixin Network Exploiter 1,"59,807.71070951 ETH",0.05%,10182
ETH143,ETH,0x1342a001544b8b7ae4a5d374e33114c66d78bd5f,Gatecoin Hacker 2,"59,491.41006815 ETH",0.05%,88
ETH144,ETH,0xd4914762f9bd566bd0882b71af5439c0476d2ff6,Gatecoin Hacker 1,"59,480.51006551 ETH",0.05%,113
ETH145,ETH,0xa43d2e05ed00c040c8422a88cb8ede921a539f92,Ethereum,"59,013.14025791 ETH",0.05%,842
ETH146,ETH,0x8c3389616404fda275cfdba0c7b0b3d1fee9ebdc,Ethereum,"57,624.53531007 ETH",0.05%,55
ETH147,ETH,0x28cc933fecf280e720299b1258e8680355d8841f,Ethereum,"57,574.8991795 ETH",0.05%,15074
ETH148,ETH,0xfaa4ac54a8fda0c863dc52963a3753f2f1c9bcfb,Ethereum,"57,030.15977689 ETH",0.05%,71
ETH149,ETH,0x59708733fbbf64378d9293ec56b977c011a08fd2,Bitget 23,"56,916.42181132 ETH",0.05%,237
ETH150,ETH,0x5bcd25b6e044b97dfc941b9ec4b617ec10e1abcd,Ethereum,"56,830.37988228 ETH",0.05%,243
ETH151,ETH,0x8696e84ab5e78983f2456bcb5c199eea9648c8c2,Coincheck Cold 2,"56,726.8472023 ETH",0.05%,18062
ETH152,ETH,0x64576ffb211e1421992d41639871e4aa2e5fd25f,Ethereum,"56,048.74809523 ETH",0.05%,12
ETH153,ETH,0xea7d82ce184571773a7997871a6997cce470b079,Fee Recipient: 0xea7d...079,"55,865.65840452 ETH",0.05%,5417
ETH154,ETH,0x2842eb68fcd748e92acb44d82a9e315fc7dc650d,Ethereum,"55,592.23625863 ETH",0.05%,53
ETH155,ETH,0x7df24e36497dc9f6edea0a024a595a930049ee47,Ethereum,"55,320.59087831 ETH",0.05%,65
ETH156,ETH,0x05576087d1ad92873da0a3b76e7105195935b0f5,Ethereum,"55,230.01541149 ETH",0.05%,54
ETH157,ETH,0x742d35cc6634c0532925a3b844bc454e4438f44e,Bitfinex 2,"55,081.39634627 ETH",0.05%,25437
ETH158,ETH,0x7c2a289c0523e748c286a37570d2efc16d2c934e,Ethereum,"55,000.55313157 ETH",0.05%,54
ETH159,ETH,0xe5bb1523743d3a3c1eb6682060e3c3b0041db563,Ethereum,"54,870.53687669 ETH",0.05%,72
ETH160,ETH,0x0a4c79ce84202b03e95b7a692e5d728d83c44c76,Ethereum,"54,247.92544831 ETH",0.04%,253
ETH161,ETH,0x76ec5a0d3632b2133d9f1980903305b62678fbd3,Ethereum,"54,148.21822768 ETH",0.04%,18199
ETH162,ETH,0x0afbaf9dd49d5d7b32bc196a1d5fdf0a611f60ac,Ethereum,"54,042.14533873 ETH",0.04%,57
ETH163,ETH,0xaacdeeab334a8fd81baae72bc34274d1e57227a7,Ethereum,"53,588.56820113 ETH",0.04%,50
ETH164,ETH,0x2fb6db0fc654925ae4aad32ef06aa2b4a5684dda,Ethereum,"53,499.98317632 ETH",0.04%,51
ETH165,ETH,0xf7e3a66938fd2e6c63943088485eca84622caedd,Ethereum,"53,434.05505312 ETH",0.04%,6
ETH166,ETH,0xab90ed01b9f5e903b988856f09a14bb9f5413282,Ethereum,"53,336.16939802 ETH",0.04%,35
ETH167,ETH,0xfe27a55a953b741daccd6606b560fc98edebf0ac,Ethereum,"53,280.42709223 ETH",0.04%,68
ETH168,ETH,0x93610880fb8f4f2a33931b403990d3536f73de5f,Ethereum,"53,280.42707833 ETH",0.04%,41
ETH169,ETH,0x33cba8530056037780bd7c3cd65d4d6ff1aebbf8,Ethereum,"53,280.42707791 ETH",0.04%,37
ETH170,ETH,0x7ef857eb57071f1d659d43ea466591bf7c32dc3d,Ethereum,"53,280.4270775 ETH",0.04%,57
ETH171,ETH,0x240a478dca8fd4ee366c11be433fe5413b6a257f,Ethereum,"53,280.42707681 ETH",0.04%,43
ETH172,ETH,0xe49dae1271a993e1ca7206ed04e2323e3a8e2040,Ethereum,"53,280.42707671 ETH",0.04%,32
ETH173,ETH,0xdc9f181faa64e9b9351ff4f6060682b7effcdf67,Ethereum,"53,280.42707671 ETH",0.04%,33
ETH174,ETH,0xda78f7f430a98011ffdf4e01347482d17660005d,Ethereum,"53,280.42707671 ETH",0.04%,41
ETH175,ETH,0xdfcc6d21f4494a81b605d67900bfb03290a00555,Ethereum,"53,280.42707671 ETH",0.04%,44
ETH176,ETH,0xa56d5dc24797e7e7fe0981fa49302ec673992ef8,Ethereum,"53,280.42707671 ETH",0.04%,61
ETH177,ETH,0xef6ddef90502aee5bb6bd9db326c853e44c42be1,Ethereum,"53,280.42707671 ETH",0.04%,46
ETH178,ETH,0x1c7bfcad2ee0e50493fa6a22f4f06c0c9ec86e60,Ethereum,"53,280.42707671 ETH",0.04%,37
ETH179,ETH,0xdd0817f5c09013ab1a78c7943d4baed6bcf64548,Ethereum,"53,280.42707671 ETH",0.04%,45
ETH180,ETH,0x93d58cc117e0af304b5042a42c003d594500abee,Ethereum,"53,280.4270767 ETH",0.04%,46
ETH181,ETH,0xe3f53355cdbeaf2afafc4fc22be0a5c02570061a,Ethereum,"53,242.56382359 ETH",0.04%,52
ETH182,ETH,0x6e29f75b0350fd0e85ee34a21ef94767b0186996,Stake.com 3,"52,945.75004278 ETH",0.04%,88
ETH183,ETH,0x575c25b7a57187007870b777cd4bb44e93ac323c,Ethereum,"52,931.41237465 ETH",0.04%,40
ETH184,ETH,0x74e9b764e0b14a63d11e6c1439325986f76d0984,Ethereum,"52,931.41237465 ETH",0.04%,52
ETH185,ETH,0xfeeffac279d9cbf3b01879ef1889927ba34e74d7,Ethereum,"52,931.41237365 ETH",0.04%,34
ETH186,ETH,0xe651e175046a8b812521711bf0a60f03654a2dbd,Ethereum,"52,931.41237365 ETH",0.04%,34
ETH187,ETH,0x8c16654e999413be8c915f8ff1decbc881511201,Ethereum,"52,931.41237364 ETH",0.04%,41
ETH188,ETH,0x9e154e49ce0c4d1133f526f91b13893dcd5919d4,Ethereum,"52,319.05555368 ETH",0.04%,35
ETH189,ETH,0x5a52e96bacdabb82fd05763e25335261b270efcb,Binance 28,"52,311.98223311 ETH",0.04%,5298
ETH190,ETH,0x991a7ff3cb20d5b5d6d9be5efec4e4c51cddad7a,Ethereum,"52,170.12981293 ETH",0.04%,57
ETH191,ETH,0x256eec4293b8df9399a933a61f9ad23d26e17a2d,Ethereum,"52,042.49907418 ETH",0.04%,35
ETH192,ETH,0xe084cd9365e25716a893b12a650274559b783d62,Ethereum,"52,034.97481239 ETH",0.04%,33
ETH193,ETH,0xc1458d19970ebfaf46fbb6c781c87d87e25539b7,Ethereum,"52,034.97481239 ETH",0.04%,52
ETH194,ETH,0xf197c6f2ac14d25ee2789a73e4847732c7f16bc9,Bitpanda 4,"52,003.71071999 ETH",0.04%,4368
ETH195,ETH,0xcade17f4f80187f0ba8110642b8ef9a7bf67e0f2,Ethereum,"52,001.00001711 ETH",0.04%,8
ETH196,ETH,0xd3d6e5fde174dd1a67d974e766fcac6d7676b320,Ethereum,"51,995.76910055 ETH",0.04%,27
ETH197,ETH,0x48cd64a62aed2d0933faa94815e03d667d04078e,Ethereum,"51,793.62970243 ETH",0.04%,5
ETH198,ETH,0x98c03278932e02e8e6384628f9786fbe802dfe9d,Ethereum,"51,536.16424282 ETH",0.04%,7
ETH199,ETH,0xee1bf4d7c53af2beafc7dc1dcea222a8c6d87ad9,Ethereum,"51,488.58712034 ETH",0.04%,1521
ETH200,ETH,0x1b8766d041567eed306940c587e21c06ab968663,Bitfinex 14,"51,377.30149874 ETH",0.04%,81
ETH201,ETH,0x43684d03d81d3a4c70da68febdd61029d426f042,Ethereum,"51,338.03995484 ETH",0.04%,348
ETH202,ETH,0xc45c36017b0b7708f493534ca4f0930964c1d542,Ethereum,"51,000.0005898 ETH",0.04%,49
ETH203,ETH,0x5b16fda29c71de07d5e0610c112e16a64baaffb0,Ethereum,"50,930.84774605 ETH",0.04%,10
ETH204,ETH,0x47029dc4f3922706bf670d335c45550cff4f6a35,Ethereum,"50,856.53017267 ETH",0.04%,65
ETH205,ETH,0xceffc7330317f72957c662d072a5e7d63b9b578c,Ethereum,"50,399.93903077 ETH",0.04%,41
ETH206,ETH,0x89434a1a33af76fab6eb23c06aba4f341bb84ef5,Ethereum,"50,349.39872801 ETH",0.04%,6
ETH207,ETH,0xae5b4512a324122751e6f6e9957fe0b904173278,Ethereum,"50,327.43938396 ETH",0.04%,4
ETH208,ETH,0xae004fada7bc866cf3865a804df8279df5ffaadb,Ethereum,"50,239.31508798 ETH",0.04%,6
ETH209,ETH,0x914313e0baad92a06ff64eae074b42bef8ddc1ad,Ethereum,"50,239.31507898 ETH",0.04%,7
ETH210,ETH,0x37b089763fb7633135737afc55859180d68924c8,Ethereum,"50,239.31507798 ETH",0.04%,5
ETH211,ETH,0x67a7854df9b3060b78a7fb9ad05e91c3f907215a,Ethereum,"50,239.31506989 ETH",0.04%,8
ETH212,ETH,0xd81e5c967dcaae076f1e650303dc0a63ed8a34d6,Ethereum,"50,164.53791243 ETH",0.04%,67
ETH213,ETH,0x50cb0508434b4c68a2c4fde30b02b269d2d5b6bd,Ethereum,"50,005.98485702 ETH",0.04%,41
ETH214,ETH,0x50bd66bfddf48b8914602bf51c93756731ec51ae,Ethereum,"50,002.30106348 ETH",0.04%,42
ETH215,ETH,0x5a03703125380cfda804446fdaa3b4064cb6cc0a,Ethereum,"50,000.89007013 ETH",0.04%,36
ETH216,ETH,0xc273a2e3fc4c8f8610ebe51123dc32d233913da7,Ethereum,"50,000.1459145 ETH",0.04%,39
ETH217,ETH,0x98ec059dc3adfbdd63429454aeb0c990fba4a128,OKX 6,"50,000.10862041 ETH",0.04%,137
ETH218,ETH,0x565b8fbf9336bec8fbfb4f78fbf30d7f70d6973b,Ethereum,"50,000.01262013 ETH",0.04%,35
ETH219,ETH,0xe780a56306ba1e6bb331952c22539b858af9f77d,Ethereum,"50,000.00007676 ETH",0.04%,37
ETH220,ETH,0x35696b0847ed8428a098cba726b6514582aa5fc7,Ethereum,"50,000.00001601 ETH",0.04%,11
ETH221,ETH,0xa18eb0ed2543be132ef5aa3c8a87a0f5b2e30fca,Ethereum,"49,996.54877092 ETH",0.04%,39
ETH222,ETH,0x1e747fb111ba949af397b15cbceb424d3f19d8a6,Ethereum,"49,371.02117162 ETH",0.04%,37
ETH223,ETH,0x1e547eb395ac9c3ec41704ba85777dbcdd359de5,Ethereum,"49,142.93762258 ETH",0.04%,151
ETH224,ETH,0x7442041898dc3f8ed76fa4e00a762064c87991c8,Ethereum,"48,746.20447195 ETH",0.04%,38
